function_name,arg1,arg2,arg_type,param1,param2,labels,,,,,
set_servo,2,50,int,,,0,,,,,
set_servo,50,2,int,,,1,,,,,
lcd_gotoxy,0,1,int,,,0,,,,,
lcd_gotoxy,1,0,int,,,1,,,,,
set_servo,1,10,int,,,0,,,,,
set_servo,10,1,int,,,1,,,,,
set_servo,4,10,int,,,0,,,,,
set_servo,10,4,int,,,1,,,,,
set_servo,3,90,int,,,0,,,,,
set_servo,90,3,int,,,1,,,,,
set_servo,4,50,int,,,0,,,,,
set_servo,50,4,int,,,1,,,,,
set_servo,3,50,int,,,0,,,,,
set_servo,50,3,int,,,1,,,,,
set_servo,4,10,int,,,0,,,,,
set_servo,10,4,int,,,1,,,,,
set_servo,3,90,int,,,0,,,,,
set_servo,90,3,int,,,1,,,,,
set_servo,4,50,int,,,0,,,,,
set_servo,50,4,int,,,1,,,,,
set_servo,3,50,int,,,0,,,,,
set_servo,50,3,int,,,1,,,,,
set_servo,0,85,int,,,0,,,,,
set_servo,85,0,int,,,1,,,,,
lcd_gotoxy,0,1,int,,,0,,,,,
lcd_gotoxy,1,0,int,,,1,,,,,
lcd_gotoxy,0,1,int,,,0,,,,,
lcd_gotoxy,1,0,int,,,1,,,,,
lcd_gotoxy,0,1,int,,,0,,,,,
lcd_gotoxy,1,0,int,,,1,,,,,
set_servo,4,10,int,,,0,,,,,
set_servo,10,4,int,,,1,,,,,
set_servo,3,90,int,,,0,,,,,
set_servo,90,3,int,,,1,,,,,
set_servo,4,50,int,,,0,,,,,
set_servo,50,4,int,,,1,,,,,
set_servo,3,50,int,,,0,,,,,
set_servo,50,3,int,,,1,,,,,
lcd_gotoxy,0,1,int,,,0,,,,,
lcd_gotoxy,1,0,int,,,1,,,,,
pushItem,out,p,int,head,item,0,,,,,
pushItem,p,out,int,head,item,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
calloc,max_uid,sizeof,void *,__nmemb,__size,0,,,,,
calloc,sizeof,max_uid,void *,__nmemb,__size,1,,,,,
printf,"closed_at=\%s\"" open=\""false\"" """,closed_at,int,,,0,,,,,
printf,closed_at,"closed_at=\%s\"" open=\""false\"" """,int,,,1,,,,,
printf,%s,user,int,,,0,,,,,
printf,user,%s,int,,,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,__s1,__s2,0,,,,,
strcmp,#NAME?,argv,int,__s1,__s2,1,,,,,
calloc,max_uid,sizeof,void *,__nmemb,__size,0,,,,,
calloc,sizeof,max_uid,void *,__nmemb,__size,1,,,,,
calloc,sizeof,1,void *,__nmemb,__size,0,,,,,
calloc,1,sizeof,void *,__nmemb,__size,1,,,,,
_item_relink,oit,it,void,it,nit,0,,,,,
_item_relink,it,oit,void,it,nit,1,,,,,
_item_relink,oit,it,void,it,nit,0,,,,,
_item_relink,it,oit,void,it,nit,1,,,,,
_item_relink,oit,it,void,it,nit,0,,,,,
_item_relink,it,oit,void,it,nit,1,,,,,
_item_relink,oit,nit,void,it,nit,0,,,,,
_item_relink,nit,oit,void,it,nit,1,,,,,
_item_relink,oit,nit,void,it,nit,0,,,,,
_item_relink,nit,oit,void,it,nit,1,,,,,
_item_relink,it,new_it,void,it,nit,0,,,,,
_item_relink,new_it,it,void,it,nit,1,,,,,
mc_realloc,c,sizeof,int,,,0,,,,,
mc_realloc,sizeof,c,int,,,1,,,,,
mc_realloc,c,sizeof,int,,,0,,,,,
mc_realloc,sizeof,c,int,,,1,,,,,
event_base_set,t,&,int,,,0,,,,,
event_base_set,&,t,int,,,1,,,,,
event_base_set,aggregator,&,int,,,0,,,,,
event_base_set,&,aggregator,int,,,1,,,,,
event_base_set,klogger,&,int,,,0,,,,,
event_base_set,&,klogger,int,,,1,,,,,
log_stderr,twemcache: cannot find user '%s' to switch to,uname,int,,,0,,,,,
log_stderr,uname,twemcache: cannot find user '%s' to switch to,int,,,1,,,,,
log_stderr,twemcache: profile value in '%s' is out of range,profile_optarg,int,,,0,,,,,
log_stderr,profile_optarg,twemcache: profile value in '%s' is out of range,int,,,1,,,,,
cache_free,c,*,int,,,0,,,,,
cache_free,*,c,int,,,1,,,,,
mc_realloc,c,(,int,,,0,,,,,
mc_realloc,(,c,int,,,1,,,,,
mc_set_sndbuf,sd,avg,int,sd,size,0,,,,,
mc_set_sndbuf,avg,sd,int,sd,size,1,,,,,
strcmp,buf,both,int,__s1,__s2,0,,,,,
strcmp,both,buf,int,__s1,__s2,1,,,,,
strcmp,buf,remote,int,__s1,__s2,0,,,,,
strcmp,remote,buf,int,__s1,__s2,1,,,,,
strcmp,buf,local,int,__s1,__s2,0,,,,,
strcmp,local,buf,int,__s1,__s2,1,,,,,
strspn,buf,dotdigits,unsigned long,,,0,,,,,
strspn,dotdigits,buf,unsigned long,,,1,,,,,
fopen,name,r,FILE *,__filename,__modes,0,,,,,
fopen,r,name,FILE *,__filename,__modes,1,,,,,
debug,Reading parameter file(%s)\n,name,void,,,0,,,,,
debug,name,Reading parameter file(%s)\n,void,,,1,,,,,
debug,checking %s is for direct?\n,name,void,,,0,,,,,
debug,name,checking %s is for direct?\n,void,,,1,,,,,
domain_match,name,dname,int,s1,s2,0,,,,,
domain_match,dname,name,int,s1,s2,1,,,,,
debug,%s is for direct.\n,host,void,,,0,,,,,
debug,host,%s is for direct.\n,void,,,1,,,,,
debug,%s is for direct.\n,host,void,,,0,,,,,
debug,host,%s is for direct.\n,void,,,1,,,,,
debug,%s is for not direct.\n,host,void,,,0,,,,,
debug,host,%s is for not direct.\n,void,,,1,,,,,
tty_change_echo,tty,0,void,fd,enable,0,,,,,
tty_change_echo,0,tty,void,fd,enable,1,,,,,
tty_change_echo,tty,1,void,fd,enable,0,,,,,
tty_change_echo,1,tty,void,fd,enable,1,,,,,
expect,spec,http://,int,str,substr,0,,,,,
expect,http://,spec,int,str,substr,1,,,,,
strcspn,buf,/,unsigned long,,,0,,,,,
strcspn,/,buf,unsigned long,,,1,,,,,
strspn,service,digits,unsigned long,,,0,,,,,
strspn,digits,service,unsigned long,,,1,,,,,
debug,"Unknown service, '%s'\n",service,void,,,0,,,,,
debug,service,"Unknown service, '%s'\n",void,,,1,,,,,
strstr,rcs_revstr,: ,char *,__haystack,__needle,0,,,,,
strstr,: ,rcs_revstr,char *,__haystack,__needle,1,,,,,
strcspn,str,.,unsigned long,,,0,,,,,
strcspn,.,str,unsigned long,,,1,,,,,
strspn,host,dotdigits,unsigned long,,,0,,,,,
strspn,dotdigits,host,unsigned long,,,1,,,,,
debug,resolving host by name: %s\n,host,void,,,0,,,,,
debug,host,resolving host by name: %s\n,void,,,1,,,,,
error,can't resolve hostname: %s\n,host,void,,,0,,,,,
error,host,can't resolve hostname: %s\n,void,,,1,,,,,
report_text,<<<,buf,void,prefix,buf,0,,,,,
report_text,buf,<<<,void,prefix,buf,1,,,,,
strcspn,str,delim,unsigned long,,,0,,,,,
strcspn,delim,str,unsigned long,,,1,,,,,
strspn,ptr,delim,unsigned long,,,0,,,,,
strspn,delim,ptr,unsigned long,,,1,,,,,
popen,cmd,r,FILE *,__command,__modes,0,,,,,
popen,r,cmd,FILE *,__command,__modes,1,,,,,
strcspn,buf,\r\n,unsigned long,,,0,,,,,
strcspn,\r\n,buf,unsigned long,,,1,,,,,
socks5_auth_parse_1,start,end,int,start,end,0,,,,,
socks5_auth_parse_1,end,start,int,start,end,1,,,,,
socks5_auth_parse_1,start,end,int,start,end,0,,,,,
socks5_auth_parse_1,end,start,int,start,end,1,,,,,
debug,auth method: %s\n,socks5_getauthname,void,,,0,,,,,
debug,socks5_getauthname,auth method: %s\n,void,,,1,,,,,
error,Unsupported authentication method: %s\n,socks5_getauthname,void,,,0,,,,,
error,socks5_getauthname,Unsupported authentication method: %s\n,void,,,1,,,,,
report_text,>>>,buf,void,prefix,buf,0,,,,,
report_text,buf,>>>,void,prefix,buf,1,,,,,
report_text,>>>,Proxy-Authorization: Basic xxxxx\r\n,void,prefix,buf,0,,,,,
report_text,Proxy-Authorization: Basic xxxxx\r\n,>>>,void,prefix,buf,1,,,,,
expect,buf,Location: ,int,str,substr,0,,,,,
expect,Location: ,buf,int,str,substr,1,,,,,
cut_token,buf,//,char *,str,delim,0,,,,,
cut_token,//,buf,char *,str,delim,1,,,,,
cut_token,buf,/,char *,str,delim,0,,,,,
cut_token,/,buf,char *,str,delim,1,,,,,
strcmp,buf,\r\n,int,__s1,__s2,0,,,,,
strcmp,\r\n,buf,int,__s1,__s2,1,,,,,
expect,buf,auth_what,int,str,substr,0,,,,,
expect,auth_what,buf,int,str,substr,1,,,,,
cut_token,buf, ,char *,str,delim,0,,,,,
cut_token, ,buf,char *,str,delim,1,,,,,
cut_token,scheme, ,char *,str,delim,0,,,,,
cut_token, ,scheme,char *,str,delim,1,,,,,
expect,scheme,basic,int,str,substr,0,,,,,
expect,basic,scheme,int,str,substr,1,,,,,
strcmp,buf,\r\n,int,__s1,__s2,0,,,,,
strcmp,\r\n,buf,int,__s1,__s2,1,,,,,
strcmp,buf,\r\n,int,__s1,__s2,0,,,,,
strcmp,\r\n,buf,int,__s1,__s2,1,,,,,
strstr,buf,good_phrase,char *,__haystack,__needle,0,,,,,
strstr,good_phrase,buf,char *,__haystack,__needle,1,,,,,
shutdown,remote,1,int,__fd,__how,0,,,,,
shutdown,1,remote,int,__fd,__how,1,,,,,
shutdown,local_out,2,int,__fd,__how,0,,,,,
shutdown,2,local_out,int,__fd,__how,1,,,,,
listen,sock,1,int,__fd,__n,0,,,,,
listen,1,sock,int,__fd,__n,1,,,,,
SetEnvironmentVariable,"L""TERM""","L""msys""",int,,,0,,,,,
SetEnvironmentVariable,"L""msys""","L""TERM""",int,,,1,,,,,
SetEnvironmentVariable,"L""PLINK_PROTOCOL""","L""ssh""",int,,,0,,,,,
SetEnvironmentVariable,"L""ssh""","L""PLINK_PROTOCOL""",int,,,1,,,,,
libintl_dgettext,domainname,msgid,int,,,0,,,,,
libintl_dgettext,msgid,domainname,int,,,1,,,,,
libintl_bindtextdomain,domainname,dirname,int,,,0,,,,,
libintl_bindtextdomain,dirname,domainname,int,,,1,,,,,
libintl_bind_textdomain_codeset,domainname,codeset,int,,,0,,,,,
libintl_bind_textdomain_codeset,codeset,domainname,int,,,1,,,,,
fopen,(,r,FILE *,__filename,__modes,0,,,,,
fopen,r,(,FILE *,__filename,__modes,1,,,,,
__builtin_expect,extend_alias_table,0,long,,,0,,,,,
__builtin_expect,0,extend_alias_table,long,,,1,,,,,
__builtin_expect,string_space,0,long,,,0,,,,,
__builtin_expect,0,string_space,long,,,1,,,,,
strcmp,s1,s2,int,__s1,__s2,0,,,,,
strcmp,s2,s1,int,__s1,__s2,1,,,,,
strcmp,single_locale,C,int,__s1,__s2,0,,,,,
strcmp,C,single_locale,int,__s1,__s2,1,,,,,
strcmp,single_locale,POSIX,int,__s1,__s2,0,,,,,
strcmp,POSIX,single_locale,int,__s1,__s2,1,,,,,
__builtin_expect,retval,0,long,,,0,,,,,
__builtin_expect,0,retval,long,,,1,,,,,
,key,root,int,,,0,,,,,
,root,key,int,,,1,,,,,
,key,root,int,,,0,,,,,
,root,key,int,,,1,,,,,
,key,(,int,,,0,,,,,
,(,key,int,,,1,,,,,
strcmp,domainname,old_domain,int,__s1,__s2,0,,,,,
strcmp,old_domain,domainname,int,__s1,__s2,1,,,,,
strcmp,dirname,result,int,__s1,__s2,0,,,,,
strcmp,result,dirname,int,__s1,__s2,1,,,,,
fopen,logfilename,a,FILE *,__filename,__modes,0,,,,,
fopen,a,logfilename,FILE *,__filename,__modes,1,,,,,
,key,root,int,,,0,,,,,
,root,key,int,,,1,,,,,
,key,root,int,,,0,,,,,
,root,key,int,,,1,,,,,
,key,(,int,,,0,,,,,
,(,key,int,,,1,,,,,
strcmp,codeset,aliases,int,__s1,__s2,0,,,,,
strcmp,aliases,codeset,int,__s1,__s2,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,#NAME?,int,,,0,,,,,
strcmp,#NAME?,argv,int,,,1,,,,,
strcmp,argv,--,int,,,0,,,,,
strcmp,--,argv,int,,,1,,,,,
fopen,argv,r,FILE *,__filename,__modes,0,,,,,
fopen,r,argv,FILE *,__filename,__modes,1,,,,,
strcmp,argv,COMPILER_Names,int,__s1,__s2,0,,,,,
strcmp,COMPILER_Names,argv,int,__s1,__s2,1,,,,,
strcmp,&,COMPILER_Names,int,__s1,__s2,0,,,,,
strcmp,COMPILER_Names,&,int,__s1,__s2,1,,,,,
strcasecmp,name,p,int,__s1,__s2,0,,,,,
strcasecmp,p,name,int,__s1,__s2,1,,,,,
L_ERROR,Exiting because jpeg write to memory is not enabled,mainName,int,,,0,,,,,
L_ERROR,mainName,Exiting because jpeg write to memory is not enabled,int,,,1,,,,,
convertJpegToPSEmbed,tetons.jpg,/tmp/psio7.ps,int,,,0,,,,,
convertJpegToPSEmbed,/tmp/psio7.ps,tetons.jpg,int,,,1,,,,,
convertG4ToPSEmbed,feyn-fract.tif,/tmp/psio8.ps,int,,,0,,,,,
convertG4ToPSEmbed,/tmp/psio8.ps,feyn-fract.tif,int,,,1,,,,,
convertFlateToPSEmbed,weasel8.240c.png,/tmp/psio9.ps,int,,,0,,,,,
convertFlateToPSEmbed,/tmp/psio9.ps,weasel8.240c.png,int,,,1,,,,,
L_WARNING,invalid scalefactor: setting to 1.0,mainName,int,,,0,,,,,
L_WARNING,mainName,invalid scalefactor: setting to 1.0,int,,,1,,,,,
strcmp,boxaafile,skip,int,__s1,__s2,0,,,,,
strcmp,skip,boxaafile,int,__s1,__s2,1,,,,,
L_WARNING,"ps level must be 1, 2 or 3; setting to 2",mainName,int,,,0,,,,,
L_WARNING,mainName,"ps level must be 1, 2 or 3; setting to 2",int,,,1,,,,,
genPathname,/tmp,reg_results.txt,int,,,0,,,,,
genPathname,reg_results.txt,/tmp,int,,,1,,,,,
L_INFO,equal for feyn1,mainName,int,,,0,,,,,
L_INFO,mainName,equal for feyn1,int,,,1,,,,,
L_INFO,FAILURE for equal for feyn1,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for equal for feyn1,int,,,1,,,,,
L_INFO,equal for pixt1 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt1 of dreyfus2,int,,,1,,,,,
L_INFO,FAILURE for pixt1 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt1 of dreyfus2,int,,,1,,,,,
L_INFO,equal for pixt2 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt2 of dreyfus2,int,,,1,,,,,
L_INFO,FAILURE for pixt2 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt2 of dreyfus2,int,,,1,,,,,
L_INFO,equal for pixt3 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt3 of dreyfus2,int,,,1,,,,,
L_INFO,FAILURE for pixt3 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt3 of dreyfus2,int,,,1,,,,,
L_INFO,equal for pixt4 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt4 of dreyfus2,int,,,1,,,,,
L_INFO,FAILURE for pixt4 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt4 of dreyfus2,int,,,1,,,,,
L_INFO,equal for pixt1 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt1 of dreyfus4,int,,,1,,,,,
L_INFO,FAILURE for pixt1 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt1 of dreyfus4,int,,,1,,,,,
L_INFO,equal for pixt2 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt2 of dreyfus4,int,,,1,,,,,
L_INFO,FAILURE for pixt2 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt2 of dreyfus4,int,,,1,,,,,
L_INFO,equal for pixt3 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt3 of dreyfus4,int,,,1,,,,,
L_INFO,FAILURE for pixt3 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt3 of dreyfus4,int,,,1,,,,,
L_INFO,equal for pixt4 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt4 of dreyfus4,int,,,1,,,,,
L_INFO,FAILURE for pixt4 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt4 of dreyfus4,int,,,1,,,,,
L_INFO,equal for pixt1 of dreyfus8,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt1 of dreyfus8,int,,,1,,,,,
L_INFO,FAILURE for pixt1 of dreyfus8,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt1 of dreyfus8,int,,,1,,,,,
L_INFO,equal for pixt2 of dreyfus8,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt2 of dreyfus8,int,,,1,,,,,
L_INFO,FAILURE for pixt2 of dreyfus8,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt2 of dreyfus8,int,,,1,,,,,
L_INFO,equal for pixt2 of karen8,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt2 of karen8,int,,,1,,,,,
L_INFO,FAILURE for pixt2 of karen8,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt2 of karen8,int,,,1,,,,,
L_INFO,equal for pixt3 of karen8,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt3 of karen8,int,,,1,,,,,
L_INFO,FAILURE for pixt3 of karen8,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt3 of karen8,int,,,1,,,,,
L_INFO,equal for pixt4 of karen8,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt4 of karen8,int,,,1,,,,,
L_INFO,FAILURE for pixt4 of karen8,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt4 of karen8,int,,,1,,,,,
L_INFO,equal for pixt2 of marge32,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt2 of marge32,int,,,1,,,,,
L_INFO,FAILURE for pixt2 of marge32,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt2 of marge32,int,,,1,,,,,
L_INFO,equal for pixt3 of marge32,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt3 of marge32,int,,,1,,,,,
L_INFO,FAILURE for pixt3 of marge32,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt3 of marge32,int,,,1,,,,,
L_INFO,equal for pixt4 of marge32,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt4 of marge32,int,,,1,,,,,
L_INFO,FAILURE for pixt4 of marge32,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt4 of marge32,int,,,1,,,,,
L_INFO,FAILURE in processing this test,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE in processing this test,int,,,1,,,,,
L_INFO,SUCCESS in processing this test,mainName,int,,,0,,,,,
L_INFO,mainName,SUCCESS in processing this test,int,,,1,,,,,
strcmp,ext,.bmp,int,__s1,__s2,0,,,,,
strcmp,.bmp,ext,int,__s1,__s2,1,,,,,
strcmp,ext,.jpg,int,__s1,__s2,0,,,,,
strcmp,.jpg,ext,int,__s1,__s2,1,,,,,
strcmp,ext,.png,int,__s1,__s2,0,,,,,
strcmp,.png,ext,int,__s1,__s2,1,,,,,
strcmp,ext,.tif,int,__s1,__s2,0,,,,,
strcmp,.tif,ext,int,__s1,__s2,1,,,,,
strcmp,ext,.pnm,int,__s1,__s2,0,,,,,
strcmp,.pnm,ext,int,__s1,__s2,1,,,,,
L_WARNING,can't convert to tiff_g4; converting to tiff,mainName,int,,,0,,,,,
L_WARNING,mainName,can't convert to tiff_g4; converting to tiff,int,,,1,,,,,
L_WARNING,can't convert to jpeg; converting to png,mainName,int,,,0,,,,,
L_WARNING,mainName,can't convert to jpeg; converting to png,int,,,1,,,,,
stringJoin,base,.png,int,,,0,,,,,
stringJoin,.png,base,int,,,1,,,,,
strcmp,format,BMP,int,__s1,__s2,0,,,,,
strcmp,BMP,format,int,__s1,__s2,1,,,,,
strcmp,format,JPEG,int,__s1,__s2,0,,,,,
strcmp,JPEG,format,int,__s1,__s2,1,,,,,
strcmp,format,PNG,int,__s1,__s2,0,,,,,
strcmp,PNG,format,int,__s1,__s2,1,,,,,
strcmp,format,TIFF,int,__s1,__s2,0,,,,,
strcmp,TIFF,format,int,__s1,__s2,1,,,,,
strcmp,format,TIFF_G4,int,__s1,__s2,0,,,,,
strcmp,TIFF_G4,format,int,__s1,__s2,1,,,,,
strcmp,format,PNM,int,__s1,__s2,0,,,,,
strcmp,PNM,format,int,__s1,__s2,1,,,,,
genPathname,/tmp,junkseg.ps,int,,,0,,,,,
genPathname,junkseg.ps,/tmp,int,,,1,,,,,
genPathname,/tmp,junkseg.pdf,int,,,0,,,,,
genPathname,junkseg.pdf,/tmp,int,,,1,,,,,
L_WARNING,invalid scalefactor: setting to 1.0,mainName,int,,,0,,,,,
L_WARNING,mainName,invalid scalefactor: setting to 1.0,int,,,1,,,,,
lept_cp,testfile1.pdf,/tmp/good,int,,,0,,,,,
lept_cp,/tmp/good,testfile1.pdf,int,,,1,,,,,
lept_cp,testfile2.pdf,/tmp/good,int,,,0,,,,,
lept_cp,/tmp/good,testfile2.pdf,int,,,1,,,,,
lept_mv,testfile0.notpdf.pdf,/tmp/bad,int,,,0,,,,,
lept_mv,/tmp/bad,testfile0.notpdf.pdf,int,,,1,,,,,
lept_cp,testfile1.pdf,/tmp/bad,int,,,0,,,,,
lept_cp,/tmp/bad,testfile1.pdf,int,,,1,,,,,
lept_mv,testfile2.bad.pdf,/tmp/bad,int,,,0,,,,,
lept_mv,/tmp/bad,testfile2.bad.pdf,int,,,1,,,,,
genPathname,/tmp/bad,*.pdf,int,,,0,,,,,
genPathname,*.pdf,/tmp/bad,int,,,1,,,,,
genPathname,/tmp,pdftk.bad.pdf,int,,,0,,,,,
genPathname,pdftk.bad.pdf,/tmp,int,,,1,,,,,
genPathname,/tmp,pdffile*.pdf,int,,,0,,,,,
genPathname,pdffile*.pdf,/tmp,int,,,1,,,,,
genPathname,/tmp,cat_pdftk.pdf,int,,,0,,,,,
genPathname,cat_pdftk.pdf,/tmp,int,,,1,,,,,
L_ERROR,Exiting because jpeg write to memory is not enabled,mainName,int,,,0,,,,,
L_ERROR,mainName,Exiting because jpeg write to memory is not enabled,int,,,1,,,,,
convertJpegToPSEmbed,tetons.jpg,/tmp/psio7.ps,int,,,0,,,,,
convertJpegToPSEmbed,/tmp/psio7.ps,tetons.jpg,int,,,1,,,,,
convertG4ToPSEmbed,feyn-fract.tif,/tmp/psio8.ps,int,,,0,,,,,
convertG4ToPSEmbed,/tmp/psio8.ps,feyn-fract.tif,int,,,1,,,,,
convertFlateToPSEmbed,weasel8.240c.png,/tmp/psio9.ps,int,,,0,,,,,
convertFlateToPSEmbed,/tmp/psio9.ps,weasel8.240c.png,int,,,1,,,,,
L_WARNING,invalid scalefactor: setting to 1.0,mainName,int,,,0,,,,,
L_WARNING,mainName,invalid scalefactor: setting to 1.0,int,,,1,,,,,
strcmp,boxaafile,skip,int,__s1,__s2,0,,,,,
strcmp,skip,boxaafile,int,__s1,__s2,1,,,,,
L_WARNING,"ps level must be 1, 2 or 3; setting to 2",mainName,int,,,0,,,,,
L_WARNING,mainName,"ps level must be 1, 2 or 3; setting to 2",int,,,1,,,,,
genPathname,/tmp,reg_results.txt,int,,,0,,,,,
genPathname,reg_results.txt,/tmp,int,,,1,,,,,
L_INFO,equal for feyn1,mainName,int,,,0,,,,,
L_INFO,mainName,equal for feyn1,int,,,1,,,,,
L_INFO,FAILURE for equal for feyn1,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for equal for feyn1,int,,,1,,,,,
L_INFO,equal for pixt1 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt1 of dreyfus2,int,,,1,,,,,
L_INFO,FAILURE for pixt1 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt1 of dreyfus2,int,,,1,,,,,
L_INFO,equal for pixt2 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt2 of dreyfus2,int,,,1,,,,,
L_INFO,FAILURE for pixt2 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt2 of dreyfus2,int,,,1,,,,,
L_INFO,equal for pixt3 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt3 of dreyfus2,int,,,1,,,,,
L_INFO,FAILURE for pixt3 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt3 of dreyfus2,int,,,1,,,,,
L_INFO,equal for pixt4 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt4 of dreyfus2,int,,,1,,,,,
L_INFO,FAILURE for pixt4 of dreyfus2,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt4 of dreyfus2,int,,,1,,,,,
L_INFO,equal for pixt1 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt1 of dreyfus4,int,,,1,,,,,
L_INFO,FAILURE for pixt1 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt1 of dreyfus4,int,,,1,,,,,
L_INFO,equal for pixt2 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt2 of dreyfus4,int,,,1,,,,,
L_INFO,FAILURE for pixt2 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt2 of dreyfus4,int,,,1,,,,,
L_INFO,equal for pixt3 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt3 of dreyfus4,int,,,1,,,,,
L_INFO,FAILURE for pixt3 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt3 of dreyfus4,int,,,1,,,,,
L_INFO,equal for pixt4 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt4 of dreyfus4,int,,,1,,,,,
L_INFO,FAILURE for pixt4 of dreyfus4,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt4 of dreyfus4,int,,,1,,,,,
L_INFO,equal for pixt1 of dreyfus8,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt1 of dreyfus8,int,,,1,,,,,
L_INFO,FAILURE for pixt1 of dreyfus8,mainName,int,,,0,,,,,
L_INFO,mainName,FAILURE for pixt1 of dreyfus8,int,,,1,,,,,
L_INFO,equal for pixt2 of dreyfus8,mainName,int,,,0,,,,,
L_INFO,mainName,equal for pixt2 of dreyfus8,int,,,1,,,,,
L_INFO,FAILURE for pixt2 of dreyfus8,mainName,int,,,0,,,,,
